Unnamed: 0,id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,Ga_0,Ga_1,Ga_2,Ga_3,Ga_4,Ga_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5,O_0,O_1,O_2,O_3,O_4,O_5,In_0,In_1,In_2,In_3,In_4,In_5,lattice_distortion_alpha_degree,lattice_distortion_beta_degree,lattice_distortion_gamma_degree,label,CN_Al_Al,CN_Al_Ga,CN_Al_In,CN_Al_O,CN_Ga_Al,CN_Ga_Ga,CN_Ga_In,CN_Ga_O,CN_In_Al,CN_In_Ga,CN_In_O,CN_O_Al,CN_O_Ga,CN_O_In,CN_O_O,RR_Al_Al,RR_Al_Ga,RR_Al_In,RR_Al_O,RR_Ga_Al,RR_Ga_Ga,RR_Ga_In,RR_Ga_O,RR_In_Al,RR_In_Ga,RR_In_In,RR_In_O,RR_O_Al,RR_O_Ga,RR_O_In,RR_O_O,volume,density,In_new_2,Al_new_3,Ga_new_4,ltr
385,386,206,80.0,0.0,0.4375,0.5625,9.9024,9.9024,9.9023,90.0027,90.0023,89.9964,10.362354528140047,-0.5484950212580691,-5.761488926486025,-7.071417201070442,-4.600865601654029,7.6199122223285105,0.0,0.0,0.0,0.0,0.0,0.0,-7.2547537675840195,13.827098506190882,-8.348024265538893,-13.195939738286926,15.602778033122911,-0.6311587679039472,-0.6965481656699934,8.925163645553841,-8.943134001985594,-4.9644007862372135,9.639682167655586,-3.960762859316624,0.0027000000000043656,0.0023000000000052982,-0.003600000000005821,0,,,,,,1.5597446213352757,2.197832705574996,4.166987455910533,,1.7094254376694415,4.33961092504259,,1.2153713413072391,1.6273540968909712,3.4693324629607947,,,,,,3.25,3.25,2.125,,3.25,3.25,2.125,,2.125,2.125,2.725,970.9950335562272,0.0823897107969785,-0.9022484353175056,0.0,-0.4629198816909728,41
386,387,33,80.0,0.1562,0.3438,0.5,10.725999999999999,9.1577,9.7806,89.9999,89.9993,90.0003,-3.153336993112571,3.954970842708703,-4.822949524452435,-3.439059669698615,7.9762865175650095,-0.5159111730100912,-0.4025959839665409,5.514841098184575,6.411180875351045,-2.4892690090339387,-6.008584891384505,-3.0255720891506366,-10.362407355433156,-12.859385625881965,17.950582989206172,-1.3968930930058057,-7.588175633773018,14.25627871888777,10.172704073862203,-1.7666371858549643,-6.8369222389453626,-6.816234362834324,-3.3357818349168418,8.58287154868929,-0.00010000000000331968,-0.0006999999999948159,0.00029999999999574817,0,0.39701788504876345,1.9859789316631569,1.9858185749031685,3.5574543725157186,0.9027176962105259,3.0686994829642766,2.7980664555449692,4.673437859641717,0.6205683046572402,1.9236706881871664,3.0270292432388053,0.3705681638037205,1.0709961761678934,1.0090097477462685,7.02682374083287,3.25,3.525,3.575,1.95,3.525,3.425,3.475,1.975,3.575,3.475,3.475,2.0,1.95,1.975,2.0,3.05,960.7042293637887,0.08327224712331988,-0.5666493191954067,-0.2614343839372801,0.8075785100716247,52
387,388,167,30.0,0.4167,0.5,0.0833,4.9998,4.9994,13.5112,89.994,90.0072,120.0008,-6.372203906155294,1.7094870684728996,-6.738270938007952,-1.6779592901430211,13.11047484416324,-0.03152777832987544,-5.7556497421616575,-1.9887349179898781,-3.1164867200458555,2.4265329517222938,8.872136462207513,-0.4377980337324154,-12.139931003711602,-4.435266983043964,-6.524876988233633,5.423936103060921,18.664807991945235,-0.9886691200169604,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000227,0.0071999999999974315,0.0007999999999981355,1,1.1917751742581961,0.9915431133092052,0.19834907608858715,3.7547724631260753,0.8262859277576708,2.3161740723984447,0.16520661876810153,3.129095857104851,0.9917453804429356,0.9912397126086092,1.9760834815928718,1.0429923508683543,1.0430319523682836,0.10978241564404842,4.185310162030995,3.65,2.925,2.925,2.0,2.925,3.65,2.75,2.0,2.925,2.75,0.0,1.975,2.0,2.0,1.975,2.675,292.4768976728088,0.10257220395424434,0.0,-0.32936294517343345,0.7002324052650524,65
388,389,33,80.0,0.6562,0.125,0.2188,10.1803,8.7224,9.3511,90.0038,90.0016,90.0009,5.521123342526177,-0.06374094569380225,-2.621109989537845,1.924577782598789,-2.90001335298833,-1.860836836904986,-0.9983742534238949,9.538310685333087,9.249071331416914,-3.952904214085268,-8.250697077993022,-5.5854064712478255,-9.486914062950614,-12.453007481006464,17.138770088680953,-0.9217996899360584,-7.651856025730344,13.37480717094252,-1.8464006395057642,4.549290946468676,-6.167106951596186,-3.163162718474189,8.01350759110195,-1.386128227994487,0.0037999999999982492,0.001599999999996271,0.0009000000000014553,0,3.40290799395248,0.6143947939824224,1.4180716129149964,3.7166868552001167,3.2255726684077177,0.9926785754479176,0.7442576976728585,3.4567293536085515,4.2542148387449865,0.4252901129559192,3.669217555792495,1.6260504991500508,0.2880607794673793,0.5350942268864056,7.0240693466353425,3.3,3.3,3.3,1.875,3.3,3.3,3.25,1.875,3.3,3.25,3.325,1.85,1.875,1.875,1.85,2.9,830.3463395931552,0.0963453395112184,-0.6439316190292821,-0.32200990920966777,-0.2815799330407274,52
389,390,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.0,0.0,0.0,0.0,0.0,0.0,-6.950735696124122,-4.62883209191752,12.063335717963525,-0.4953687256008082,-5.112600021839407,5.124200817518327,-3.5415264200011625,12.565012569821516,20.760720919943182,-4.5250251205225815,-17.219194499942027,-8.039987449298941,-3.84062812273471,3.6102200957397073,-10.02239909979304,-2.6758614827732354,13.86302722252775,-0.9343586129664676,0.9249999999999972,1.0722999999999985,0.3157999999999994,2,3.1766347830909214,,0.8934025209087915,2.9643714924672127,,,,,1.4890042015146523,,2.3055159679088018,1.2351547885280052,,0.5763789919772005,3.719628620157494,3.475,,3.45,2.05,,,,,3.45,,3.475,2.05,2.05,,2.05,3.0,451.96016638634933,0.08850337479920029,-0.6645245270517647,-0.16023118463401226,0.0,30
390,391,167,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,-4.22296832169621,-1.3425787888584206,-3.1812486160404436,1.4747024799369115,7.404216937736652,-0.13212369107849264,-7.179274847375753,-2.5413480314754247,-6.553190103988262,2.619782729581208,13.73246495136401,-0.07843469810578249,-11.869563725181582,-4.340306867593169,-6.457948435128893,5.287962083349374,18.32751216031048,-0.9476552157561992,0.0,0.0,0.0,0.0,0.0,0.0,-0.012100000000003773,0.013099999999994337,0.0014000000000038426,1,2.8671346679037355,0.4405318880037092,,3.1828718606662973,1.3215956640111275,0.6610239914667129,,3.6223701519923592,,,,1.5914359303331491,0.6037283586653933,,4.184498632048432,3.575,2.7,,1.95,2.7,2.85,,1.95,,,,,1.95,1.95,,2.6,272.6162066305474,0.11004481490954182,0.0,-0.3470946457630421,0.43210454027696266,65
391,392,227,40.0,0.25,0.4375,0.3125,10.3702,6.0082,14.8015,91.0079,91.1711,30.3428,-1.3725001928353242,6.2709562557080245,13.090357833949435,-2.6150725783976734,-11.717857641114115,-3.6558836773103525,-2.9071969657277013,4.871712082841748,9.0347718682336,-1.0347180646333496,-6.127574902505898,-3.8369940182083973,-1.0009231770548075,16.36661029375297,19.806164306186922,-7.546897870782247,-18.805241129132106,-8.819712422970733,-1.4342979660322015,5.2363216650553515,7.211734388150995,-1.7508484817183596,-5.7774364221187975,-3.4854731833369934,1.0079000000000065,1.1710999999999956,0.34280000000000044,2,0.0,0.9919765684387252,0.7439582443268667,2.7186548134542003,0.5668437533935572,1.7026298347675413,1.2765672387593698,3.105963338967405,0.5951665954614935,1.787194134263118,2.7672166491507846,0.4531091355757001,0.9059059738654932,0.5765034685730799,4.050196382554066,0.0,3.025,3.0,2.1,3.025,3.55,3.525,2.075,3.0,3.525,3.575,2.075,2.1,2.075,2.075,2.95,465.7857150623457,0.0858763991820702,-0.38631815473588016,-0.07570945885273503,-0.6203970925837687,30
392,393,33,80.0,0.9062,0.0938,0.0,9.8208,8.4391,9.0702,90.0052,90.0024,90.0014,-1.3279854357314451,3.735588688262464,-3.177869377478132,-2.8362324183221164,4.505854813209576,-0.8993562699403459,-3.53035733947886,10.406263550776591,-8.2868838130767,-7.944198270386587,11.81724115255556,-2.462065280390006,-8.92066773831082,-12.177264462726539,16.605165340088607,-0.6197356756046833,-7.684497601777781,12.79700013833122,0.0,0.0,0.0,0.0,0.0,0.0,0.005200000000002092,0.0023999999999944066,0.0014000000000038426,1,4.927388438571299,0.5132464450198909,,3.6096859631801532,4.961382301858941,0.0,,2.6316601011708083,,,,2.1808519360880085,0.1644787563231755,,7.022181043214215,3.2,3.275,,1.825,3.275,0.0,,1.8,,,,,1.825,1.8,,2.825,751.7265012123578,0.1064216837785802,0.0,-0.7716131217774377,0.4728892495277556,52
393,394,33,80.0,0.5625,0.0,0.4375,10.4667,8.9433,9.5725,90.0037,90.0005,90.0006,0.0,0.0,0.0,0.0,0.0,0.0,-8.802391662019774,-5.082234911724907,9.689732468003236,-3.803145420913196,-0.8873408059834631,8.885380332638102,-9.926775831053,-12.668009425266742,17.551613757909102,-1.15826373914283,-7.624837926856103,13.826273164409573,-4.5493965632902835,5.545527313860748,-5.740981847913059,-5.133337166807418,10.290378411203344,-0.4121901470533314,0.0036999999999949296,0.0005000000000023874,0.0006000000000057071,0,2.757598882876452,,2.3163742892019465,3.513804791931165,,,,,2.9781955146882164,,4.094253767493044,1.3176767969741867,,1.1941573488521375,7.0255655569972175,3.4,,3.35,1.925,,,,,3.35,,3.425,1.9,1.925,,1.9,3.0,896.0514558563568,0.0892805870434572,-0.6225628376846336,-0.15242493076864094,0.0,52
394,395,12,80.0,0.2188,0.0,0.7812,24.4881,6.5441,6.6348,90.0001,105.7537,90.0,0.0,0.0,0.0,0.0,0.0,0.0,15.076957416618948,-0.3940907611472532,-8.844135070371513,-3.2160021467537048,-6.2328223462474295,3.6100929079009534,52.16842197338311,-0.3245239531939386,-27.50992980151193,-8.74372058183511,-24.65849217187116,9.068244535029047,39.67720424100227,-0.1551960029770294,-20.600375913024433,-5.98497290336296,-19.07682832797784,6.140168906339991,0.00010000000000331968,-14.246300000000005,0.0,2,1.4179682702825702,,2.9780443426933805,4.519585778245236,,,,,0.8338524159541465,,3.3208149758631342,0.6591062593274303,,1.7295911332620493,5.869541255722928,3.275,,3.325,1.95,,,,,3.325,,3.3,1.975,1.95,,1.975,3.025,1023.3059098794199,0.07817799079204645,-0.7499602897838195,-0.012460163725535744,0.0,8
395,396,227,40.0,0.5625,0.375,0.0625,9.7058,5.6865,14.4016,97.7126,99.0531,31.4158,-2.073491855453772,2.3764159492698167,8.471506369701222,-0.6911362309211769,-6.39801451424745,-1.6852797183486394,-5.558792661442863,6.608535606533737,-8.719148129606513,-5.700363197724903,14.277940791049385,-0.9081724088088364,-0.04948594436510455,12.464699282270471,-18.22430951000924,-6.257700029154504,18.27379545437434,-6.206999253115961,0.0,0.0,0.0,0.0,0.0,0.0,7.712599999999995,9.0531,1.4158000000000008,0,0.8820974719689338,0.9921867182460422,0.11054450822377863,1.8645118320432903,1.4882800773690632,0.9914638112289668,0.16524396853816115,1.9738972716448768,0.9949005740140082,0.991463811228967,1.9737588829432275,0.6991919370162338,0.4934743179112192,0.08223995345596777,3.7189249364126153,3.175,3.15,4.8,1.825,3.15,2.825,2.825,1.8,4.8,2.825,0.0,1.8,1.825,1.8,1.8,2.875,409.15230387409963,0.09776310586853837,0.0,-0.4170589654083853,-0.1862022761443571,30
396,397,206,80.0,0.4688,0.3125,0.2188,9.4012,9.4008,9.4009,90.00299999999999,90.0033,89.9971,-0.8156133098789927,7.80739371588866,-7.2152509080043625,-4.530198840013051,8.030864217883352,-3.2771948758756064,8.987944479641586,-0.4537053738023608,-4.9702535422285585,-6.1945814885045625,-4.017690937413026,6.648286862306922,-9.758084946923221,-11.159874382656037,-4.7863409025045165,14.030119505906773,14.544425849427734,-2.87024512325074,-0.03782992676361361,5.165256976412729,-5.177664900811632,-2.610829915622018,5.215494827575245,-2.554427060790709,0.0029999999999859037,0.003299999999995863,-0.002899999999996794,0,2.248977391206278,0.9921959078851226,0.9921959078851226,4.348339618699739,1.4882938618276835,0.9921959078851224,0.89297631709661,3.755412566611724,2.126134088325262,1.2756804529951573,4.799842638321329,1.358856130843668,0.7823776180441091,0.6999770514218605,3.467889357928585,3.1,3.1,3.1,2.025,3.1,3.1,3.1,2.025,3.1,3.1,3.1,2.0,2.025,2.025,2.0,2.625,830.8402663637896,0.09628806310763398,-0.5503374141301667,-0.6568976340654972,0.8565570089708955,41
397,398,194,80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,-13.720334659668396,-4.466106425645499,-13.326124512839579,4.509714842771546,27.046459172507976,-0.04360841712604575,-16.25200537079412,-5.665536873151155,-14.853825460688428,5.837893249918759,31.10583083148255,-0.17235637676760446,-29.22234343030933,-9.451739567110767,-26.70224026215724,9.740015912341043,55.92458369246656,-0.2882763452302754,0.0,0.0,0.0,0.0,0.0,0.0,0.018699999999995498,-0.0014999999999929516,0.0009000000000014553,0,2.2334009644598845,1.4882938618276835,,3.5194867782265784,1.4882938618276835,2.2334009644598845,,3.147812925353312,,,,1.173162259408859,1.0492709751177702,,3.303041115773222,3.45,3.1,,2.0,3.1,3.45,,1.85,,,,,2.0,1.85,,2.65,795.4479767982815,0.10057225907092512,0.0,-0.7840123430489422,-0.7232524381629724,65
398,399,227,40.0,0.5625,0.125,0.3125,6.0020000000000024,6.0012,14.3698,90.0068,89.9959,119.9994,-2.2616694582408217,-2.017988443460248,-1.979367375077612,2.109571292790068,4.241036833318435,-0.0915828493298199,-7.917911477614965,-4.030483644344815,-4.893042697838697,4.719123855390578,12.810954175453663,-0.6886402110457599,-11.937308383742602,-6.854368229128776,-9.91280872026184,7.2912507206857455,21.85011710400445,-0.4368824915569619,-4.372036326451483,-1.6219389567098297,-3.6274891996551375,1.7258013855912242,7.9995255261066225,-0.10386242888139577,0.006799999999998363,-0.0040999999999939965,-0.0006000000000057071,2,1.9859743009972204,0.5514310814448203,1.9856952825712848,2.634204594435485,2.481439866501692,0.0,0.4959723366378861,2.9651944628874016,3.574251508628313,0.1983889346551544,3.5578233424349657,0.9878267229133068,0.2470995385739501,0.7412131963406177,5.4550716999326205,3.5,3.475,3.475,1.875,3.475,0.0,3.0,2.05,3.475,3.0,2.975,2.05,1.875,2.05,2.05,2.95,448.24769977958437,0.08923637537832117,-0.34721115087676296,0.7066616314447495,-0.15407976978756452,41
399,400,167,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,0.0,0.0,0.0,0.0,0.0,0.0,-4.849316036674182,-2.396512342746557,-3.2150838779095,2.743731915152824,8.064399914583678,-0.3472195724062683,-12.450526221985855,-4.52496362943807,-6.6073618166347625,5.55515451260326,19.05788803862062,-1.030190883165192,-7.289363589764182,-1.633071500758154,-6.7781487293025675,1.6731206226088235,14.06751231906675,-0.04004912185067047,-0.008399999999994634,0.008600000000001273,0.001599999999996271,0,2.836609571292392,,0.7083871727201682,3.3890915652014377,,,,,0.9917420418082358,,3.1629907364042,1.3179800531338923,,0.8786085378900551,3.745000928430725,3.75,,2.925,2.05,,,,,2.925,,3.4,2.05,2.05,,2.05,2.7,314.69422550617844,0.09533063389309317,-0.4341822056469358,-0.3090811516787522,0.0,65
400,401,227,40.0,0.125,0.75,0.125,9.9116,5.8222,14.6069,95.7605,96.7736,31.6558,-0.6121710532233824,7.715667290054243,12.468621666292474,-3.5665719305481973,-11.856450613069095,-4.149095359506041,-1.897624244805297,1.2906698845010551,-6.559419994568219,-0.8899870547631378,8.457044239373516,-0.4006828297379187,-3.2053701953273075,15.696708425782152,-16.960890738985437,-9.881115645635084,20.16626093431276,-5.815592780147066,-0.9718901021156582,4.7487230070289375,7.320695545808617,-1.8679161447813744,-6.3488054436929575,-2.880806862247561,5.760499999999992,6.773600000000003,1.6557999999999993,0,0.9932941051560494,3.970362198203156,0.0,3.4575775366747283,0.6617270330338596,2.646938304136142,0.33093448908209305,2.5529864728057485,0.0,1.9856069344925569,2.9640290926351742,0.2881314613895607,1.2764932364028745,0.2470024243862645,4.0490730258287595,3.625,3.35,0.0,1.95,3.35,3.35,3.6,2.075,0.0,3.6,0.0,2.05,1.95,2.075,2.05,2.825,439.2919881667084,0.09105561011237988,0.5971466322269479,-0.060329620727681235,-0.1621324569829998,30
401,402,167,30.0,0.9167,0.0,0.0833,4.876,4.8758,13.2618,89.9853,90.0155,120.0019,0.0,0.0,0.0,0.0,0.0,0.0,-8.10285381428549,-2.5873260216187384,-7.397896581556336,2.6669793825430235,15.500750395841825,-0.07965336092428559,-11.882020656748235,-4.3329474945934985,-6.4633892749989865,5.279331278589448,18.34540993174721,-0.9463837839959476,0.0,0.0,0.0,0.0,0.0,0.0,-0.014700000000004819,0.015500000000002956,0.00190000000000623,1,1.2618347397967764,,0.18025924489946066,3.1433417252691074,,,,,1.9828516938940663,,4.939536996851454,1.9209310543311209,,0.274418722047303,4.184320255715441,2.825,,2.8,1.95,,,,,2.8,,0.0,1.95,1.95,,1.95,2.575,273.0450768718669,0.10987196818816196,0.0,-0.4092785930943879,0.0,65
402,403,206,80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,-8.424084027420317,-4.076378602095663,8.842496185808614,-3.523860542553648,-0.418412158388296,7.600239144649311,-5.467215207049465,-6.666461956655122,-4.72502002210996,6.9981460286556185,10.192235229159424,-0.3316840720004939,-9.002567917162146,-11.36401761062959,-5.3410939451835855,13.477788038125107,14.343661862345732,-2.1137704274955187,0.0,0.0,0.0,0.0,0.0,0.0,0.004400000000003956,0.004499999999993065,-0.0040999999999939965,1,1.7360473704022443,2.04604622230969,,4.3838472340958425,2.04604622230969,1.984144557300964,,4.137349780714391,,,,1.4612824113652807,1.3791165935714638,,3.4672482810162997,3.025,3.025,,1.95,3.025,3.05,,1.975,,,,,1.95,1.975,,2.575,777.1401074476222,0.10294154069945724,0.0,0.7632035429300681,-0.05110409341505734,41
403,404,194,80.0,0.75,0.0,0.25,6.3320000000000025,6.3316,23.8562,90.0118,90.0139,119.9992,0.0,0.0,0.0,0.0,0.0,0.0,-17.724160220955135,6.680022087884336,-18.028504338049526,-6.6422202798128245,35.752664559004685,-0.03780180807151897,-29.620549027071036,-9.590492073487864,-26.73842017082439,9.92312627728883,56.35896919789539,-0.3326342038009921,-12.341575304978369,-2.6484254358322312,-8.795660302201908,2.9621635891697036,21.13723560718028,-0.31373815333746946,0.011799999999993815,0.013900000000006685,-0.0007999999999981355,2,1.7365525516485358,,1.6958744296705537,3.2928669780711735,,,,,5.0876232890116615,,3.4585952014980874,1.6464334890355867,,0.5764325335830145,3.303523317671915,3.15,,3.475,1.875,,,,,3.475,,4.7,2.025,1.875,,2.025,2.7,828.3039501896584,0.096582902908627,-0.19128779938794105,-0.947631390525906,0.0,65
404,405,227,40.0,0.875,0.0,0.125,9.9158,5.7402,14.1261,90.6631,90.7674,30.2654,0.0,0.0,0.0,0.0,0.0,0.0,-9.031474567978128,-9.271821282925387,13.043065336554875,-2.7290767496096002,-4.011590768576741,12.000898032534986,-7.796718294884513,12.145219300599296,20.70060397514414,-1.845814905576905,-12.90388568025963,-10.29940439502239,5.31732697612542,-0.4122774641982641,-4.705369208713968,-0.5971817183852398,-0.6119577674114531,1.009459182583505,0.6631,0.767399999999995,0.26539999999999964,2,1.2748928123684962,,0.4964266041271765,2.6105585516031,,,,,3.4749862288902365,,1.9740978481601632,1.5228258217684751,,0.1645081540133469,4.048960743793391,2.875,,3.35,1.975,,,,,3.35,,0.0,1.825,1.975,,1.825,2.825,405.20419437323164,0.09871566127757353,0.34602180532479226,0.6142075758970178,0.0,30
405,406,33,80.0,0.1562,0.3125,0.5312,10.7607,9.1839,9.8071,90.0,89.9991,90.0002,-3.4269632930523284,5.401794320875447,-6.15900195626642,-4.464484592460964,9.585965249318747,-0.9373097284144885,-0.2769575033387451,4.531590715732218,6.317991111897983,-2.113470468260766,-6.041033608559237,-2.4181202474714514,-10.414409695432576,-12.884717677165096,17.999083703201265,-1.4251364419744328,-7.584674007768685,14.30985411913954,10.034614608147098,-1.2476819026034125,-6.515280618953352,-5.644632052432803,-3.5193339891937474,6.8923139550362205,0.0,-0.0009000000000014553,0.0002000000000066393,2,0.794487514443083,1.3903221124914902,2.7801244170819874,3.558863531162815,0.6951610562457451,2.780121227397867,2.9785113798331824,4.151838916972168,0.8176836520829374,1.7520655175489313,3.488732262587971,0.3707149511627932,0.8649664410358683,1.2355926763332397,7.026987385073322,3.525,3.6,3.45,2.025,3.6,3.475,3.475,1.975,3.45,3.475,3.525,1.975,2.025,1.975,1.975,3.075,969.1885474969097,0.08254327829875137,-0.7414631780333755,-0.2289966408935705,0.9765524296706992,26
406,407,167,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,-4.581538294099568,-0.9403762254894396,-2.42516805840742,1.1553705325225598,7.006706352506987,-0.21499430703311911,-6.996242301428925,-2.5942237938045363,-6.930367777774662,2.6024173709297207,13.926610079203586,-0.00819357712518552,-11.868100447844055,-4.331612009826007,-6.45832151316924,5.277075231115774,18.32642196101329,-0.9454632212897668,0.0,0.0,0.0,0.0,0.0,0.0,-0.012100000000003773,0.013099999999994337,0.0014000000000038426,1,0.8812674195084739,0.5508043749986893,,3.073410830600704,1.6524131249960674,0.0,,3.9518661664684345,,,,1.5367054153003517,0.6586443610780722,,4.184320255715441,2.8,2.825,,1.95,2.825,0.0,,2.025,,,,,1.95,2.025,,2.575,272.6162066305474,0.11004481490954182,0.0,-0.3337246300092649,-0.20180417227542088,65
407,408,33,80.0,0.6875,0.125,0.1875,10.131,8.6837,9.3127,90.00399999999998,90.0017,90.001,-2.7315023244300334,-2.7801117474657207,4.760321517833968,-0.2877444599252441,-2.028819193403937,3.0678562073909665,-4.447610155271997,8.767561169364482,-5.9854704651549815,-7.946338622590712,10.433080620426974,-0.821222546773774,-9.409588558994086,-12.41560937480318,17.066172456785814,-0.8803476761873187,-7.656583897791729,13.295957050990506,-3.1114457714486923,4.8623915265298345,-4.140044058089137,-4.423341997072174,7.251489829537827,-0.4390495294576592,0.0039999999999906785,0.0016999999999995907,0.0010000000000047748,0,3.518910374170152,0.8571637610559909,1.0376623550019064,3.86170308219648,4.7144006858079495,0.4963538436097569,0.2480935733384199,3.457706384125569,3.8047619683403218,0.16539571555894655,3.2929786422918794,1.769947246006719,0.2881421986771308,0.4116223302864849,7.023850572506879,3.3,3.3,3.375,1.875,3.3,3.325,3.175,1.95,3.375,3.175,3.375,1.95,1.875,1.95,1.95,2.9,819.2807261997146,0.09764662763529793,-0.5721190178525761,-0.6995058339617797,-0.1800294819811686,26
408,409,12,80.0,0.125,0.5,0.375,24.6928,6.3434,6.2358,90.0001,104.735,90.0001,34.087766299834485,-0.0538703099276625,-16.70546820283717,4.096610307815476,-17.382298096997303,-4.042739997887814,15.800665102576492,-0.4054750662151704,-9.817410338354614,-2.3037240350931785,-5.983254764221883,2.709199101308351,53.43805551712878,-0.26461475528911194,-27.96932419346441,-8.349979855855645,-25.468731323664368,8.614594611144756,21.885825981021085,-0.3058445379189234,-12.132897720758333,-4.065825352750913,-9.752928260262767,4.371669890669828,0.00010000000000331968,14.735,0.00010000000000331968,0,0.4973276869861761,2.233307969710603,1.2406487586516046,3.705586246159177,0.5583269924276507,1.6129505571716931,1.7370584005133205,3.5199563732390646,0.4135495862172016,2.3160778673510936,3.6233157985727815,0.30879885384659805,1.1733187910796878,0.9058289496431956,5.868296398577753,4.575,3.35,3.175,1.95,3.35,3.35,3.35,1.95,3.175,3.35,3.15,1.95,1.95,1.95,1.95,2.975,944.6297914571918,0.08468926210403707,0.8267280810420884,-0.26370798867628165,-0.6140951644380142,8
409,410,33,80.0,0.2812,0.0625,0.6562,10.8409,9.238999999999999,9.8654,90.0017,89.9986,90.0004,-2.1026835652025992,0.836933650808078,-2.404174192758729,-0.8004228007057748,4.506857757961326,-0.036510850102304114,-3.1865164774830013,6.623445341792637,8.115420142309612,-0.8847224639805864,-4.928903664826606,-5.73872287781205,-10.52049403219412,-12.943012972805185,18.10053383994356,-1.481989370449529,-7.580039807749437,14.425002343254715,-5.876341290248183,-8.504429141950139,-5.062130108018769,8.937187954369367,10.938471398266948,-0.43275881241922576,0.0016999999999995907,-0.0014000000000038426,0.00039999999999906777,2,0.44111817742944603,0.11035072420858738,3.861630890624128,3.405149142669912,0.4965782589386432,0.9929640452598096,3.9717679511002055,3.9548187917275937,1.6549846674103408,0.3782636143904957,3.860199855239833,0.6384654642506083,0.16478411632198306,1.6888374366674268,7.0273019707745235,3.225,3.55,3.475,1.975,3.55,3.45,3.6,2.175,3.475,3.6,3.55,2.0,1.975,2.175,2.0,3.1,988.1093387375515,0.08096270004108172,-0.7518131991909908,-0.2894562932911842,0.4461426436118402,26
410,411,33,80.0,0.25,0.25,0.5,10.6822,9.1203,9.7448,90.0009,89.9995,90.0004,7.435517336212803,-0.15649126296141774,-3.9077734163645976,-4.5145300979629415,-3.5277439198482035,4.671021360924359,-3.659069720678224,2.9543067930232243,9.751965190520432,-0.4537918065620559,-6.0928954698422135,-2.5005149864611687,-10.285830688917759,-12.827236182238517,17.88116335131366,-1.354646793478624,-7.595332662395897,14.181882975717144,-8.116626438244706,-4.2495208377209375,-2.4401216592594106,6.105538924781268,10.55674809750412,-1.8560180870603282,0.0009000000000014553,-0.0005000000000023874,0.00039999999999906777,2,1.9858665396574555,0.9927702507154464,2.2340754243808885,3.82976626830413,0.9927702507154464,1.7372660290030342,2.854510297029435,3.5831789463587698,1.1170377121904442,1.4272551485147176,3.583006061893681,0.6382943780506883,0.5971964910597951,1.19433535396456,7.026598938393002,3.55,3.35,3.475,1.95,3.35,3.45,3.45,2.1,3.475,3.45,3.45,1.95,1.95,2.1,1.95,3.05,949.3858599415573,0.08426500053932201,-0.2767307831170974,-0.07287222283967805,-0.2641167310493226,26
411,412,12,80.0,0.1875,0.7812,0.0312,24.7185,6.1332,5.8708,89.9999,103.8157,90.0001,36.84261008640125,-0.2030933687702164,-19.443053184476415,-5.390870791945083,-17.39955690192482,5.593964160715299,22.400550659692158,-0.1011662975574656,-10.515630783731153,2.533091173945708,-11.88491987596101,-2.431924876388244,54.15700950089301,-0.2255858285321863,-28.211760907330365,-7.972572727609994,-25.945248593562606,8.198158556142191,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010000000000331968,13.815700000000007,0.00010000000000331968,0,0.33111291571573,5.128955672571702,0.0,2.633202727706049,1.2309493614172085,4.367592469956203,0.1985102535540357,3.793538106285099,0.0,4.962756338850894,3.952462800562997,0.3291503409632561,1.975801097023489,0.0823429750117291,5.8668773534788885,3.65,3.325,0.0,1.875,3.325,3.1,3.075,1.9,0.0,3.075,0.0,2.0,1.875,1.9,2.0,2.9,864.2841774249642,0.09256214806378944,0.0,0.4649855860577487,-0.1607126021225874,8
