id,CN_Al_Al,CN_Al_Ga,CN_Al_In,CN_Al_O,CN_Ga_Al,CN_Ga_Ga,CN_Ga_In,CN_Ga_O,CN_In_Al,CN_In_Ga,CN_In_In,CN_In_O,CN_O_Al,CN_O_Ga,CN_O_In,CN_O_O,RR_Al_Al,RR_Al_Ga,RR_Al_In,RR_Al_O,RR_Ga_Al,RR_Ga_Ga,RR_Ga_In,RR_Ga_O,RR_In_Al,RR_In_Ga,RR_In_In,RR_In_O,RR_O_Al,RR_O_Ga,RR_O_In,RR_O_O
243,0.6616591721169747,,0.9924281687696592,2.30439281068414,,,,,2.9772845063089783,,0.9949773847477696,3.9518624930322117,1.1521964053420697,,0.658643748838702,3.139452643253302,3.225,,3.25,1.875,,,,,3.25,,4.875,1.925,1.875,,1.925,2.875
244,0.6609758741526448,3.3094358527601213,,3.2937100783210296,1.103145284253373,1.3221394611146018,,3.2937100783210296,,,,,0.5489516797201716,1.6468550391605148,,3.7441424649584,2.825,3.65,,2.0,3.65,2.875,,2.0,,,,,2.0,2.0,,2.65
245,0.9936755793462794,,2.4817404848815783,2.9649472481756365,,,,,0.8272468282938592,,0.9926533623536452,2.6357188057432794,0.4941578746959394,,1.3178594028716395,3.141034364652614,3.85,,3.325,1.95,,,,,3.325,,3.3,1.975,1.95,,1.975,2.975
246,0.9021957080969302,1.1730074420666308,1.082746079433171,2.69374646845029,1.290308186273294,0.9924839891519546,1.7864365422695794,3.853146077633328,1.082746079433171,1.6240332202450716,1.6240136117048685,4.222223898403228,0.6173168990198579,0.8027387661736098,0.9675929767174064,5.867696041915583,3.125,3.3,3.3,1.925,3.3,3.3,3.15,1.925,3.3,3.15,3.15,1.975,1.925,1.925,1.975,2.925
247,1.9856171533238929,,2.0956261063119683,3.294583514165203,,,,,2.694376422401102,,1.9854670744625482,3.2465260426004123,1.2354688178119508,,0.946903429091787,5.537570025869246,3.425,,3.4,1.925,,,,,3.4,,3.35,1.925,1.925,,1.925,3.0
248,0.4968772671214527,3.4741999128015744,,2.4701043519910897,1.7370999564007872,1.2395409409466855,,3.705512941486,,,,,0.5489120782202421,1.646894640660444,,4.184989273059118,3.9,3.625,,1.975,3.625,2.9,,2.0,,,,,1.975,2.0,,2.625
249,1.9856121981563117,0.8508845032379266,2.198184954040584,3.317347723599525,1.9853971742218288,0.6618739706504545,2.6472078915637804,3.9530962769105233,2.5645491130473483,1.3236039457818902,1.9854568195198248,3.8704307039008414,0.9675597527165284,0.4941370346138154,0.9676076759752106,7.025497064236561,3.45,3.3,3.4,1.925,3.3,3.375,3.4,2.05,3.4,3.4,3.35,1.925,1.925,2.05,1.925,2.975
250,0.9917453804429358,2.9775738299066346,,3.2118523217663904,0.9925246099688784,4.797524671908701,,3.6224927572034704,,,,,0.5353087202943984,1.8112463786017352,,5.454211838826459,2.925,3.425,,2.025,3.425,3.425,,2.025,,,,,2.025,2.025,,2.85
251,2.88688012539428,1.5336305752061512,,3.5917247430267487,3.373987265453533,0.7939641793013138,,2.7656889102529294,,,,,1.6462071738872597,0.5761851896360269,,5.535359269499757,3.225,3.225,,1.825,3.225,3.125,,1.925,,,,,1.825,1.925,,2.85
252,0.0,2.9793262063505885,1.984144557300964,3.9546429975380963,0.2979326206350588,2.9788463361145805,1.4892557123641612,2.8655824984303564,0.3968289114601928,2.9785114247283224,1.1912967868495137,2.9655300376889624,0.16477679156408728,1.1939927076793149,0.6178187578518671,5.45567769922971,0.0,3.525,3.05,2.1,3.525,3.525,3.525,1.9,3.05,3.525,3.5,2.1,2.1,1.9,2.1,2.975
253,1.5272823557542532,0.7637390902974514,2.8256044048390443,3.6493100489728407,1.985721634773373,0.7943908863423301,3.7724657873661167,3.7549361942127204,2.623775518779112,1.3473092097736137,1.2764750760913657,3.812133563671656,0.9883548049301442,0.3911391868971582,1.1118722894042332,7.025870848293357,3.425,3.475,3.425,1.95,3.475,3.45,3.425,1.925,3.425,3.425,3.5,1.925,1.95,1.925,1.925,3.0
254,1.5884838458031718,1.5881567589788037,,2.3694619567693644,2.646927931631339,0.6613815191003213,,3.2931394367753266,,,,,0.9872758153205682,0.8232848591938317,,3.1389763696967568,3.25,3.25,,1.825,3.25,3.05,,1.975,,,,,1.825,1.975,,2.825
255,1.7872810763580207,1.2902353856281006,1.8865967281457487,3.45869097134431,0.9924887581754624,2.1385926848881374,1.451125520157989,3.115917392934221,2.096218586828611,2.096070195783761,1.1027652868616251,3.5139275714879603,0.7205606190300645,0.8438942939196848,0.6588614196539924,3.304102611337552,3.55,3.225,3.55,2.05,3.225,3.55,3.55,1.925,3.55,3.55,3.225,2.125,2.05,1.925,2.125,2.75
256,0.4410552414905243,0.7719946756918172,2.095622625741368,2.633967275286768,0.8684940101532942,0.9925552130301128,1.7370507050138762,3.334566247412577,1.25737357544482,0.9264270426740674,2.1172527856074024,4.283056908293463,0.4938688641162689,0.5557610412354296,1.338455283841707,5.868419970096897,3.175,3.225,3.325,1.925,3.225,3.225,3.325,1.925,3.325,3.325,3.2,2.0,1.925,1.925,2.0,2.975
257,,,,,,0.5955924955389289,3.474300262908012,5.33959980087238,,1.579227392230914,2.2561538345898042,3.775999697176853,,1.1124166251817458,1.7306665278727231,3.469825285596308,,,,,,3.3,3.3,2.125,,3.3,3.325,2.15,,2.125,2.15,2.8
258,2.6938006864910857,,1.2760204605168703,3.954482768875388,,,,,0.9924603581797884,,2.867095079187978,4.503780956276636,1.153390807588655,,1.6889178586037388,3.468748612257089,3.2,,3.2,2.1,,,,,3.2,,3.2,2.1,2.1,,2.1,2.7
259,1.860064316957164,2.2320874655892906,,4.322383358540335,2.2320874655892906,1.4880451241868435,,4.198813656269901,,,,,1.4407944528467782,1.3996045520899671,,3.4672482810162997,3.025,3.025,,1.975,3.025,3.025,,1.975,,,,,1.975,1.975,,2.575
260,1.3236760433201618,1.985458069491551,,2.633472662124929,1.19127484169493,1.9852896151382429,,2.7657662448386198,,,,,0.6583681655312322,1.1524026020160916,,3.1392616000254483,3.35,3.35,,1.85,3.35,3.35,,1.975,,,,,1.85,1.975,,2.875
261,1.190965656504004,1.1909499623369797,0.9925668681633067,2.9632249200695084,0.8506785445264138,1.2760378051558003,1.4179091717984995,3.1750595598607987,1.2407085852041335,2.481341050647376,1.2403048028134238,5.064827825157162,0.6173385250144809,0.9260590382927332,0.8441379708595269,5.86756722548084,3.125,3.3,3.325,1.925,3.3,3.1,3.325,1.925,3.325,3.325,3.125,1.975,1.925,1.925,1.975,2.925
262,0.6627476596291362,,3.6410493266462174,2.6369104526822924,,,,,1.213683108882072,,3.089549509383028,3.5161565753576602,0.4394850754470487,,1.7580782876788297,3.746469782689573,4.15,,3.9,2.125,,,,,3.9,,3.9,2.15,2.125,,2.15,2.85
263,1.8038244156736296,2.7057252962486213,,4.401600295313641,1.4172846789873732,2.173164105563937,,4.187679183843931,,,,,1.008700067676043,1.8321096429317207,,3.4672898135601606,3.05,3.05,,2.0,3.05,3.05,,2.0,,,,,2.0,2.0,,2.575
264,0.5951269557784626,0.794397242276854,0.4958427368205409,2.6682209201051608,3.971986211384272,0.0,0.4966244305851296,2.4681901169479232,1.2396068420513522,0.2483122152925648,0.4965782589386432,2.9643635098754286,1.1117587167104834,0.2056825097456602,0.4940605849792381,4.049264776369312,2.975,3.525,2.875,2.025,3.525,0.0,3.6,1.85,2.875,3.6,3.55,2.025,2.025,1.85,2.025,2.875
265,3.7107477401789017,1.2514252036446298,0.30202662967837124,3.736399908694726,4.11182566911807,1.4175567885531644,0.425231306936164,3.809353364398975,3.4733062413012696,1.4883095742765744,0.0,3.952273644255535,1.7903582895828891,0.5555306989748506,0.16467806851064726,7.023017910214206,3.25,3.25,3.175,1.85,3.25,3.175,3.175,1.85,3.175,3.175,0.0,2.0,1.85,1.85,2.0,2.85
266,3.5119747249192454,,0.22884311066025315,2.9636320328032237,,,,,0.9916534795277636,,0.6619091294412447,2.6346920190727308,1.6053006844350786,,0.3293365023840914,4.0489657072523455,3.4,,2.9,2.0,,,,,2.9,,3.4,2.0,2.0,,2.0,2.825
267,1.9849300598095456,0.9925043975458804,1.1451692803567453,3.724054923430685,1.4336174631218268,1.3237196087843144,1.323361490360022,3.073165676068463,1.4887200644637684,1.1910253413240195,1.1908421989844873,3.8533650607195926,1.0085982084291436,0.5762185642628367,0.8027843876499152,5.8674756853253625,3.3,3.3,3.3,1.925,3.3,3.6,3.3,1.925,3.3,3.3,3.1,1.925,1.925,1.925,1.925,2.925
268,1.860064316957164,1.6740665881574188,,4.013675642207051,1.6740665881574188,2.6040868790505862,,4.5075213726031835,,,,,1.3378918807356834,1.502507124201061,,3.4672482810162997,3.025,3.025,,1.975,3.025,3.025,,1.975,,,,,1.975,1.975,,2.575
269,1.4555021050119628,0.7278503704049589,1.4556239165358382,3.2927707768167016,1.3647194445092976,0.4960977169030618,1.4886082034797643,3.3339142307078395,2.426039860893064,1.3232072919820126,0.4410027951207717,4.281459150423652,1.0289908677552193,0.5556523717846399,0.8027735907044345,5.867225693926808,3.1,3.3,3.3,1.9,3.3,3.1,3.1,1.9,3.3,3.1,3.125,1.925,1.9,1.9,1.925,2.9
270,0.9927294686768792,2.2334245883226718,,2.7160795613913598,2.2334245883226718,0.9927294686768792,,2.7160795613913598,,,,,0.90535985379712,0.90535985379712,,3.139034794199587,3.25,3.275,,1.875,3.275,3.25,,1.875,,,,,1.875,1.875,,2.85
271,,,,,,5.029935671546425,0.5294252496905684,3.4247319989664518,,7.9413787453585245,0.4027041760109962,5.929525829448293,,2.140457499354032,0.2470635762270121,5.867354605690871,,,,,,3.35,3.125,1.9,,3.125,4.975,2.025,,1.9,2.025,2.925
272,1.2213206922996651,0.6106693537736044,1.8320170689445847,4.637648953147214,1.1341002284366937,1.1341253211029152,1.5593951327947684,3.8123800618758863,1.9846851580233005,0.909647160796948,1.3231266914352289,4.118402359749771,1.256029924810704,0.5559720923568999,1.0296005899374427,3.468467343934862,3.15,3.15,3.15,2.05,3.15,3.175,3.15,2.05,3.15,3.15,3.15,2.05,2.05,2.05,2.05,2.675
273,1.2631198691507677,1.172945791637199,0.9925507665194786,3.0532930343387124,1.2902403708009187,0.9925174495016641,1.5880077486324122,3.3588325414244347,0.9925507665194786,1.4436434078476477,1.8043525836323933,4.3120532745228894,0.6997129870359547,0.6997567794634239,0.9881788754114956,5.867696041915583,3.125,3.3,3.3,1.925,3.3,3.3,3.3,1.925,3.3,3.3,3.15,1.975,1.925,1.925,1.975,2.925
274,1.9834272299538944,,0.3814509181045784,3.6482072706774806,,,,,1.6529539784531726,,0.6612085980102369,2.9646476430186786,1.976112271616968,,0.3705809553773349,5.4540630549234095,2.925,,2.925,2.025,,,,,2.925,,2.95,2.025,2.025,,2.025,2.875
275,1.1909751498122851,0.7939512465464263,2.0841752721762576,4.152516203221166,1.5879024930928527,0.3969727832736457,1.3894161014560296,4.745099684389948,1.2259854542213282,0.4086517945458912,2.3351874780721262,4.187211867592729,0.8651075423377429,0.494281217123953,1.4829708697724244,3.4690249124949717,3.225,3.2,3.225,2.1,3.2,3.2,3.2,2.075,3.225,3.2,3.2,2.1,2.1,2.075,2.1,2.725
276,0.3973876715489186,1.389581538877269,2.183863799705563,3.3597964018820763,0.6316279722169403,0.9023405090976601,1.9853411068222964,3.3236604161194645,0.6824574374079885,1.3649220109403293,2.109233955687215,3.8297125289039613,0.3499787918627161,0.761672178694044,1.276570842967987,5.868748213422674,3.725,3.25,3.35,1.975,3.25,3.25,3.35,1.975,3.35,3.35,3.25,1.975,1.975,1.975,1.975,2.975
277,1.9849008746086072,3.573820625297363,0.0,3.951735525821648,0.6872731971725698,4.887039022439192,0.19087724368360406,3.4953458228559815,0.0,4.962808335773709,0.0,3.952462800562997,0.4116391172730882,1.893312320713656,0.08234297501172909,5.8668773534788885,3.1,3.45,0.0,2.0,3.45,3.425,3.075,1.9,0.0,3.075,0.0,2.0,2.0,1.9,2.0,2.9
278,0.4974886923738845,2.482466355529239,3.2272962296033825,4.201787843537022,1.4185522031595643,0.283551988052604,2.837346383011234,3.1072024934809304,0.6147230913530249,0.9457821276704108,4.066519019968623,3.907752929686729,0.35014898696141833,0.4531336969659689,1.7096419067379434,7.027698219744824,4.875,3.525,3.525,2.0,3.525,3.2,3.525,2.125,3.525,3.525,3.525,2.0,2.0,2.125,2.0,3.125
279,3.5922158287189383,0.8976455711056999,,3.4333529146948694,1.7136869993836088,0.9019405259913732,,3.143307640789632,,,,,1.502091900179005,0.7203413343476242,,3.3030411157732216,3.425,3.075,,2.0,3.075,3.075,,2.0,,,,,2.0,2.0,,2.65
280,0.4958383711050197,1.7368363387860295,0.4964625594424321,3.2109852933859964,2.3157817850480384,1.6543769311798495,0.16553383382317527,2.469785873976194,1.985850237769728,0.4966015014695258,0.9929142247318496,1.4811930787002814,1.0703284311286656,0.6174464684940485,0.1234327565583568,4.049129540942117,2.9,3.4,3.4,2.0,3.4,3.4,3.575,2.025,3.4,3.575,3.425,1.825,2.0,2.025,1.825,2.85
281,3.699586325769248,0.8568434996918043,,3.2774356361637267,1.8850556993219687,1.5881949718861559,,3.4566687992335234,,,,,1.5021579999083745,0.7201393331736505,,3.3029943773789485,3.425,3.075,,2.0,3.075,3.425,,1.975,,,,,2.0,1.975,,2.65
282,3.0874383879855936,2.370855004905553,,3.6210962504857647,3.0482421491642837,2.2684397227433895,,3.6691892589372967,,,,,1.3579110939321617,1.0701802005233785,,7.023024708060786,3.325,3.25,,1.825,3.25,3.225,,1.925,,,,,1.825,1.925,,2.85
283,1.8521312313250893,0.7937808787627437,1.4552689698074708,4.480016446379168,1.3229681312712391,1.5434426927709075,0.6614706476052609,3.952947054637428,2.7286293183890087,0.7441544785559185,0.4961281445108683,4.200168528429779,1.4000051394934898,0.7411775727445179,0.7000280880716295,3.4678893579285868,3.1,3.1,3.125,2.025,3.1,3.1,3.1,2.025,3.125,3.1,3.125,2.025,2.025,2.025,2.025,2.625
284,1.189783012985383,1.7859382835829138,,2.9641552546578263,1.2756702025592241,1.7016010320104131,,3.528756255545029,,,,,0.8233764596271735,1.3722940993786226,,4.184989273059118,2.825,3.3,,1.975,3.3,3.625,,1.975,,,,,1.975,1.975,,2.625
285,1.068772878044431,,2.9010073854532705,4.4867136971284935,,,,,1.984899790046974,,1.8804870786509758,4.110841270556178,1.2151516263056334,,1.6272080029284872,3.469024912494972,3.2,,3.2,2.075,,,,,3.2,,3.225,2.1,2.075,,2.1,2.725
286,0.9920722786504824,1.4879170099136585,0.9920722786504824,3.9546429975380963,0.3306482244252574,1.1022458183339976,1.5445292302555191,3.4044689238492074,0.3968289114601927,2.7801526144599342,1.191354125762022,2.965592079318592,0.32955358312817457,1.2766758464434529,0.6178316831913729,5.455652563796893,3.05,3.0,3.05,2.1,3.0,3.025,3.575,2.1,3.05,3.575,3.55,2.1,2.1,2.1,2.1,2.925
287,0.9928636941618671,1.489332721049747,0.4956578533469987,1.7292330117313828,0.9928884806998312,0.9914814368011166,1.3238430454204535,4.6119841846806855,0.9913157066939976,3.9715291362613607,0.9939435622140621,2.4706312253578315,0.38427400260697386,1.5373280615602285,0.2745145805953146,4.1857247657769445,3.4,3.7,2.775,2.0,3.7,2.775,3.7,2.025,2.775,3.7,4.025,2.025,2.0,2.025,2.025,2.7
288,0.7438588585404109,0.6198040979314454,0.7438589235488843,3.2120952523165602,1.6528109278171876,0.6609269300844722,0.3307319692950408,3.6247242598698164,1.1901742776782145,0.19843918157702448,2.3823457291848085,3.755423034969181,1.0706984174388532,0.4530905324837269,0.7823797989519132,5.455885060173359,2.95,2.925,2.875,2.0,2.925,2.8,3.1,2.1,2.875,3.1,3.525,1.975,2.0,2.1,1.975,3.0
289,,,,,,3.261804122068369,0.2125116439673816,2.6112049228419467,,1.487581507771672,0.0,3.4591217371460945,,1.5232028716578023,0.2882601447621746,4.049364237498274,,,,,,3.45,2.9,2.05,,2.9,0.0,2.025,,2.05,2.025,2.85
290,2.9257577474296506,1.3576578443870144,,3.3790081743050906,1.9842691571810207,2.1381813487630983,,3.267356918883192,,,,,1.3375240689957648,0.8849091655308642,,3.3030411157732216,3.45,3.075,,2.0,3.075,3.45,,2.0,,,,,2.0,2.0,,2.65
291,0.4963270796157742,1.7377394805939204,3.4756276366725185,3.2119466945110484,0.4633971948250454,1.058831103180318,1.125008047129088,2.635671761470854,1.0694238882069291,1.2980862082258708,3.0556013864266034,4.181659035149209,0.2676622245425873,0.8236474254596416,1.1325326553529105,3.304605969486063,3.3,3.6,3.6,1.95,3.6,3.3,3.3,1.975,3.6,3.3,3.6,1.95,1.95,1.975,1.95,2.8
292,,,,,,1.6128851580106014,2.233225603399294,4.1404743587972765,,2.233225603399294,1.7369532470883402,4.387701955797353,,1.3801581195990924,1.4625673185991177,3.4692963749752437,,,,,,3.25,3.25,2.125,,3.25,3.25,2.125,,2.125,2.125,2.75
293,0.0,1.4891406620266652,2.4829684309876545,2.4728797200244688,0.19855208827022205,0.9265764119277028,3.0454259483256285,2.768450599060832,0.3310624574650205,3.0454259483256285,2.912951156717825,2.963698103252728,0.10303665500101952,0.8651408122065097,0.9261556572664772,3.304605969486063,0.0,3.35,3.625,2.2,3.35,3.35,3.625,2.2,3.625,3.625,3.625,1.95,2.2,2.2,1.95,2.8
294,5.313574496370717,0.12803601531527642,,3.6953113818070737,3.969116474773569,0.0,,2.960271745067663,,,,,2.38655526741707,0.06167232802224298,,7.0219730500544015,3.2,3.3,,1.8,3.3,0.0,,1.775,,,,,1.8,1.775,,2.8
295,2.1261685918318998,0.8504708870834233,0.7796126896209032,4.588130857825955,1.0824174926516292,1.262827727019218,1.3530383333972498,3.8631691771180368,1.5592253792418065,2.126203095338536,0.8504708870834233,4.2356322081429765,1.3382048335325702,0.8853096030895502,0.6176963636875171,3.467889357928585,3.1,3.1,3.125,2.025,3.1,3.1,3.125,2.025,3.125,3.125,3.1,2.025,2.025,2.025,2.025,2.625
296,,,,,,0.6625288516155501,4.304234887258592,1.976923226940348,,0.9932849739827524,1.5268342528380268,3.651644639127861,,0.2471154033675435,1.977974179527591,5.457662484497839,,,,,,3.925,3.725,2.0,,3.725,3.2,2.2,,2.0,2.2,3.175
297,,,,,,2.716285022374949,1.305906260757187,4.682914878502161,,1.9086322272605043,1.8322869381700844,3.650606116284364,,1.853653806073772,0.9887058231603484,3.4690249124949717,,,,,,3.225,3.225,2.1,,3.225,3.225,2.1,,2.1,2.1,2.725
298,0.7933812249023738,0.1983692216185448,1.1912712027743886,2.4703272418138886,1.983692216185448,0.0,0.9929142247318494,2.9650554572043246,2.382542405548777,0.1985828449463699,0.3972052682384061,2.568156856508525,1.0293030174224536,0.12354397738351355,0.5350326784392762,4.049660945880584,2.925,2.95,3.525,2.05,2.95,0.0,3.425,2.05,3.525,3.425,3.475,1.875,2.05,2.05,1.875,2.9
299,1.9849963049903079,0.7943778262024794,0.5953935467014554,2.667326592849572,1.9859445655061991,0.4964571123659249,0.2487443461869424,2.2220329440342206,2.9769677335072777,0.4974886923738848,0.0,2.469984170008509,1.1113860803539886,0.3703388240057036,0.20583201416737568,3.7185690081763902,3.425,3.5,3.475,2.025,3.5,3.425,4.875,1.85,3.475,4.875,0.0,2.025,2.025,1.85,2.025,2.85
300,0.0,0.0,4.964062191369633,5.934891002336332,0.0,0.0,1.9856248765478528,2.9674455011681657,0.16546873971232112,0.06618749588492846,3.706499769555993,4.253296009507574,0.12364356254867362,0.06182178127433681,2.658310005942233,3.470336299879472,0.0,0.0,3.375,2.2,0.0,0.0,3.375,2.2,3.375,3.375,3.375,2.2,2.2,2.2,2.2,2.85
301,2.647186813967786,0.4134606882718536,0.24790173854080275,2.4691479496989235,2.4807641296311216,0.0,0.0,3.9522076598512688,1.4874104312448164,0.0,0.9915359872000692,2.9641557448884512,1.2345739748494615,0.32935063832093897,0.2470129787407043,4.048799291708724,3.35,3.375,2.875,1.975,3.375,0.0,0.0,1.975,2.875,0.0,2.85,1.975,1.975,1.975,1.975,2.825
302,2.567552666700619,1.5755436818390158,,4.474771047342354,1.7856161727508848,1.851750105074992,,4.017869628809585,,,,,1.58481474593375,1.255584259002995,,3.4669815770260097,3.025,3.025,,1.975,3.025,3.025,,1.975,,,,,1.975,1.975,,2.55
303,,,,,,2.6167570112841423,0.9927129405096736,3.143562229083371,,2.183968469121282,2.1832340936201007,4.546906202699284,,1.440799354996545,0.9472721255623509,5.868330721808228,,,,,,3.15,3.35,1.95,,3.35,3.175,2.025,,1.95,2.025,2.975
304,,,,,,0.7949704587801429,3.177992327638397,2.570044321149993,,1.4445419671083617,0.9020790486673036,2.696212179893557,,0.5354259002395818,1.2357639157845473,4.0515614484775,,,,,,3.875,3.675,2.0,,3.675,3.175,2.0,,2.0,2.0,3.075
305,1.133079804672,0.7800273466865688,,2.751447435770876,5.4601914268059835,0.0,,2.466937658127337,,,,,1.6050110041996777,0.20557813817727805,,4.048058252919079,2.825,3.375,,1.95,3.375,0.0,,1.775,,,,,1.95,1.775,,2.775
306,,,,,,0.6612085980102368,3.972973658222673,2.637567828834366,,0.5675676654603818,4.824350990768217,3.862009898118024,,0.21979731906953048,2.2528391072355136,4.4086054160793084,,,,,,2.95,4.0,2.2,,4.0,4.0,2.175,,2.2,2.175,3.0
307,1.7381052810149211,0.3724426485570309,4.469193019438041,2.4700144500085983,1.4897705942281236,0.0,1.4892955412428015,1.482179651903664,1.6251610979774689,0.13539050374934555,1.8052067166579404,1.6617859788318332,0.4116690750014329,0.061757485495985975,0.7616519069645903,3.3050923017442964,3.65,3.65,3.65,1.975,3.65,0.0,3.4,2.0,3.65,3.4,3.4,2.0,1.975,2.0,2.0,2.85
308,2.8192721034440336,1.5140580501285013,,4.887647189489335,2.212854073264733,1.0683173683124951,,3.3441427412820315,,,,,1.9346936791728613,0.9057053257638832,,3.4669815770260097,3.0,3.0,,1.975,3.0,3.025,,1.975,,,,,1.975,1.975,,2.55
309,0.4973418881158818,3.7230794481953273,2.730332871452436,4.200088530756212,0.9928211861854206,2.250416580918877,2.382916791389612,4.0196472471203775,0.8401024219853648,2.7495193746803217,1.2218243337646946,3.117106769511417,0.3500073775630176,1.2561397647251178,0.8442164167426751,7.026409532879307,4.6,3.475,3.4,1.95,3.475,3.35,3.45,1.95,3.4,3.45,3.45,2.05,1.95,1.95,2.05,3.05
310,1.3642693733420432,1.3642693733420432,0.8681714193994821,3.9530188172589344,2.4253677748302995,0.8819519181201089,1.102439897650136,4.721651216477602,1.9843918157702447,1.4174227255501748,0.5669690902200699,4.376422341488751,1.3176729390863111,0.8853096030895501,0.6382282581337761,3.4678893579285868,3.1,3.1,3.1,2.025,3.1,3.1,3.1,2.025,3.1,3.1,3.1,2.025,2.025,2.025,2.025,2.625
311,0.0,0.0,2.9784373148217798,3.957067514782012,0.0,0.0,5.9568746296435595,5.934891002336332,0.09928124382739266,0.19856248765478526,3.5741247777861362,4.220308609053778,0.08243890655795857,0.12364356254867362,2.637692880658612,3.470336299879472,0.0,0.0,3.375,2.225,0.0,0.0,3.375,2.2,3.375,3.375,3.375,2.2,2.225,2.2,2.2,2.85
312,0.9932488611702592,3.473949602964645,0.9925537960532084,3.952613629794514,0.6947899205929292,1.7864945154781022,0.9430287897113484,3.0623519480855,0.4962768980266042,2.357571974278371,1.7365370090369958,4.694690673070067,0.3293844691495428,1.2759799783689578,0.7824484455116778,5.8678638223540975,3.6,3.35,3.225,1.95,3.35,3.125,3.35,1.925,3.225,3.35,3.15,2.0,1.95,1.925,2.0,2.95
313,3.6249941676760256,0.4314594610551043,1.1651583467744788,3.866066136436421,4.961783802133699,0.0,1.48903081890025,3.9520148922729663,3.828377425116145,0.4254373768286426,1.4179574712796932,3.3862139810361245,1.8524900237091173,0.1646672871780403,0.4938228722344348,7.023931414431567,3.3,3.0,3.375,1.875,3.0,0.0,3.3,2.0,3.375,3.3,3.3,1.85,1.875,2.0,1.85,2.9
314,2.0942411902633835,1.873794749183027,,4.445802302923706,2.409164677521035,1.4171556926594322,,4.022479341738359,,,,,1.6671758635963898,1.1732231413403549,,3.4669815770260093,3.025,3.025,,1.975,3.025,3.025,,1.975,,,,,1.975,1.975,,2.55
315,0.7943687325311121,2.7790306789445083,,3.1616364866756417,1.2631957631565949,2.346260448901041,,2.5147745996840483,,,,,0.6586742680574253,1.1526050248551891,,4.04904801177925,3.45,3.5,,2.0,3.5,3.5,,2.05,,,,,2.0,2.05,,2.85
316,2.8377017477535755,1.4182080625117537,1.7019536033842833,3.3873940547447003,2.4818641093955693,0.0,1.2399308415947152,3.459858330256761,2.382735044737997,0.991944673275772,0.3967778693103088,3.1632990448061817,0.9879899326338712,0.5766430550427936,0.6590206343346212,5.4553124346923365,3.5,3.525,3.525,1.9,3.525,0.0,3.0,2.075,3.525,3.0,3.0,2.075,1.9,2.075,2.075,2.925
317,1.9854793490733569,1.389575711438715,,2.567458482527619,2.315959519064525,0.6616591721169749,,2.9631452271782344,,,,,1.069774367719841,0.7407863067945586,,3.1389763696967568,3.25,3.375,,1.85,3.375,3.225,,1.975,,,,,1.85,1.975,,2.825
318,0.0,0.49638022067555504,2.481901103377776,3.46201631987769,0.49638022067555504,0.0,3.4746615447288858,5.933470462662966,0.17727865024126965,0.24819011033777744,3.545573004825392,4.203496703659189,0.14425067999490368,0.2472279359442903,2.4520397438011936,3.4700829725874045,0.0,3.35,3.35,2.2,3.35,0.0,3.35,2.15,3.35,3.35,3.35,2.175,2.2,2.15,2.175,2.825
319,,,,,,2.18453649207678,1.6876285746612758,2.7672818784100115,,2.8127142911021266,2.316727238699321,4.119063402138223,,1.1530341160041722,1.0297658505345555,5.538350148174231,,,,,,3.5,3.15,1.95,,3.15,3.375,1.95,,1.95,1.95,3.05
320,0.9932259320546556,,3.227157317216278,2.7186260153226565,,,,,1.0757191057387594,,3.310038375689853,3.5431034767110496,0.4531043358871095,,1.7715517383555248,5.539372739594923,3.575,,3.45,2.0,,,,,3.45,,3.525,2.0,2.0,,2.0,3.125
321,1.2759098057404452,0.9214904152569884,0.2835355123867656,2.9635416089084865,0.9923742933536798,0.9160378092495504,1.6038063589225875,3.495836724985853,0.7938994346829436,4.169896533198728,0.3969497173414718,3.9536678869044817,0.8643663025983085,0.9467891130170021,0.4118404048858837,3.3035813183463163,3.175,3.175,3.175,1.9,3.175,3.175,3.5,1.875,3.175,3.5,3.175,2.1,1.9,1.875,2.1,2.7
322,1.8032160382911997,1.1732156723947798,,2.8741811718411028,2.581074479268516,0.3967778693103088,,2.370027761437855,,,,,1.3173330370938388,0.4937557836328864,,4.047900172755697,3.025,3.525,,1.9,3.525,3.0,,1.9,,,,,1.9,1.9,,2.6
323,3.875238076265719,1.2761136762924925,0.5671417461576312,3.9985268066728055,3.828341028877477,0.2836154740661566,0.7089562329509543,3.3865866540118414,2.9774941673275643,1.2406734076641706,0.4963802206755552,2.716296597402712,1.7493554779193523,0.4938772203767269,0.22635804978355925,7.023527539169269,3.275,3.275,3.275,1.85,3.275,3.3,3.35,1.85,3.275,3.35,3.35,1.85,1.85,1.85,1.85,2.875
324,3.794390980729246,3.4271984262089563,,5.479016736147635,1.7951991756332626,1.889780149696211,,3.623318191026127,,,,,1.2556080020338327,1.5852017085739307,,3.4672898135601606,4.625,3.05,,1.975,3.05,3.075,,2.0,,,,,1.975,2.0,,2.575
325,1.3896988496393072,3.2760309996321544,0.6946803096765102,3.4571384722321525,1.820017222017864,3.1983246079062884,0.7170173168457478,3.7321145250821477,1.7367007741912759,3.2265779258058647,0.4972841587080348,3.2099453252639623,0.7202371817150317,1.399542946905805,0.2674954437719969,5.86701307413684,3.35,3.1,3.275,1.925,3.1,3.1,3.35,1.925,3.275,3.35,4.5,1.875,1.925,1.925,1.875,2.9
